isco_code,occupation,task,vector,difficulty_threshold,time_weight_pct,machine_credit_2026
9333,Cargo Handlers,"Direct ground crews in the loading, unloading, securing, or staging of aircraft cargo or baggage.",S_E,0.7,16.7,0.057
9333,Cargo Handlers,"Operate ship loading and unloading equipment, conveyors, hoists, and other specialized material handling equipment such as railroad tank car unloading equipment.",P_A,0.7,15.7,0.599
9333,Cargo Handlers,"Packing office or household furniture, machines, appliances and related goods to be transported (b) from one place to another.",Phi_S,0.4,11.0,0.618
9333,Cargo Handlers,"Carrying goods to be loaded on or unloaded from vans, trucks, wagons, ships, or aircraft.",Phi_S,0.7,11.0,0.128
9333,Cargo Handlers,"Loading and unloading grain, coal, sand and similar goods by placing them on conveyor-belts, pipes, etc.",P_A,0.4,11.0,0.943
9333,Cargo Handlers,"Connecting hoses between main shore installation pipes and tanks of barges, tankers and other ships to load and unload petroleum, liquefied gases and other liquids.",Phi_S,0.7,11.0,0.128
9333,Cargo Handlers,Carrying and stacking goods in warehouses and similar establishments.,Phi_S,0.4,12.6,0.618
9333,Cargo Handlers,Sorting cargo prior to loading and unloading.,Phi_S,0.4,11.0,0.618
9611,Waste Workers,Inspect trucks prior to beginning routes to ensure safe operating condition.,Phi_S,0.55,9.6,0.327
9611,Waste Workers,Enforce safety rules and regulations.,S_E,0.45,9.6,0.31
9611,Waste Workers,"Drive trucks, following established routes, through residential streets or alleys or through business or industrial areas.",Phi_S,0.55,9.2,0.327
9611,Waste Workers,"Refuel trucks or add other fluids, such as oil or brake fluid.",Phi_U,0.42,9.1,0.103
9611,Waste Workers,Dump refuse or recyclable materials at disposal sites.,Phi_U,0.42,9.1,0.103
9611,Waste Workers,"Interpret transportation or tariff regulations, shipping orders, safety regulations, or company policies and procedures for workers.",C_G,0.7,8.8,0.261
9611,Waste Workers,"Plan work assignments and equipment allocations to meet transportation, operations or production goals.",S_E,0.48,10.0,0.261
9611,Waste Workers,Operate automated or semi-automated hoisting devices that raise refuse bins and dump contents into openings in truck bodies.,Phi_S,0.55,8.5,0.327
9611,Waste Workers,Dismount garbage trucks to collect garbage and remount trucks to ride to the next collection point.,Phi_U,0.42,8.4,0.103
9611,Waste Workers,Operate equipment that compresses collected refuse.,Phi_U,0.42,8.4,0.103
9611,Waste Workers,Collecting rubbish and recyclable materials and locating it into bins and garbage and recycling trucks.,Phi_U,0.42,9.2,0.103
9629-municipal,Municipal Workers,Flag motorists to warn them of obstacles or repair work ahead.,Phi_U,0.58,18.0,0.031
9629-municipal,Municipal Workers,"Inspect, clean, and repair drainage systems, bridges, tunnels, and other structures.",Phi_U,0.58,30.0,0.031
9629-municipal,Municipal Workers,"Dump, spread, and tamp asphalt, using pneumatic tampers, to repair joints and patch broken pavement.",Phi_U,0.58,26.0,0.031
9629-municipal,Municipal Workers,"Drive heavy equipment and vehicles with adjustable attachments to sweep debris from paved surfaces, mow grass and weeds, remove snow and ice, and spread salt and sand.",Phi_U,0.55,26.0,0.039
1111,Legislators,Analyze and understand the local and national implications of proposed legislation.,C_G,0.6,9.8,0.44
1111,Legislators,"Hear testimony from constituents, representatives of interest groups, board and commission members, and others with an interest in bills or issues under consideration.",C_G,0.43,9.8,0.754
1111,Legislators,"Negotiate with colleagues or members of other political parties in order to reconcile differing interests, and to create policies and agreements.",C_G,0.7,10.9,0.261
1111,Legislators,"Prepare drafts of amendments, government policies, laws, rules, regulations, budgets, programs and procedures.",C_G,0.7,9.8,0.261
1111,Legislators,"Presiding over or participating in the proceedings of legislative bodies and administrative councils of national, state, regional or local governments or legislative assemblies.",C_G,0.75,10.6,0.192
1111,Legislators,"Making, ratifying, amending or repealing laws, public rules and regulations within a statutory or constitutional framework.",C_G,0.48,9.8,0.673
1111,Legislators,Serving on government administrative boards or official committees.,C_G,0.75,9.8,0.192
1111,Legislators,Investigating matters of concern to the public and promoting the interests of the constituencies which they represent.,C_G,0.6,9.8,0.44
1111,Legislators,"Attending community functions and meetings to provide service to the community, understand public opinion and provide information on government plans.",C_G,0.43,9.8,0.754
1111,Legislators,"As members of the government, directing senior administrators and officials of government departments and agencies in the interpretation and implementation of government policies.",C_G,0.75,9.8,0.192
1114,Special-Interest Org Officials,Supervise employees or subcontractors to ensure quality of work or adherence to safety regulations or policies.,S_E,0.55,14.0,0.168
1114,Special-Interest Org Officials,Direct or participate in emergency management and contingency planning.,S_E,0.68,14.0,0.067
1114,Special-Interest Org Officials,Develop or implement fund investment policies or strategies.,C_G,0.55,13.7,0.54
1114,Special-Interest Org Officials,"Determining and formulating the policies, rules and regulations of the organization.",C_G,0.55,10.8,0.54
1114,Special-Interest Org Officials,"Planning, directing and coordinating the general functioning of the organization.",S_E,0.55,9.2,0.168
1114,Special-Interest Org Officials,"Negotiating on behalf of the organization, its members and relevant special-interest groups.",C_G,0.7,10.8,0.261
1114,Special-Interest Org Officials,Ensuring appropriate systems and procedures are developed and implemented to provide budgetary control.,C_G,0.48,9.2,0.673
1114,Special-Interest Org Officials,Monitoring and evaluating performance of the organization or enterprise against established objectives and policies.,S_E,0.68,9.2,0.067
1114,Special-Interest Org Officials,"Representing the organization at official occasions and board meetings, in negotiations, at conventions, public hearings and forums.",C_G,0.6,9.2,0.44
1213,Policy and planning managers,Develop regulatory strategies and implementation plans for the preparation and submission of new products.,C_G,0.65,14.1,0.345
1213,Policy and planning managers,Direct or participate in emergency management and contingency planning.,S_E,0.68,13.5,0.067
1213,Policy and planning managers,Develop or implement fund investment policies or strategies.,C_G,0.55,13.2,0.54
1213,Policy and planning managers,"Developing, implementing and monitoring strategic plans, programs, policies, processes, systems and procedures to achieve goals, objectives and work standards.",S_E,0.68,14.6,0.067
1213,Policy and planning managers,"Developing, directing, administering and participating in policy research and analysis.",C_G,0.65,8.9,0.345
1213,Policy and planning managers,Coordinating the implementation of policies and practices.,S_E,0.55,8.9,0.168
1213,Policy and planning managers,Planning and directing daily operations.,S_E,0.45,8.9,0.31
1213,Policy and planning managers,Leading and managing the activities of policy development and strategic planning staff.,S_E,0.68,8.9,0.067
1213,Policy and planning managers,"Overseeing the selection, training and performance of staff.",S_E,0.48,8.9,0.261
1223,Research and development managers,"Prepare study-related documentation, such as protocol worksheets, procedural manuals, adverse event reports, institutional review board documents, or progress reports.",C_G,0.6,13.4,0.44
1223,Research and development managers,Manage the coordination and overall integration of technical activities in architecture or engineering projects.,S_E,0.55,13.0,0.168
1223,Research and development managers,"Planning, directing and coordinating research and development activities, in-house or commissioned from external research organizations, to develop new or improved technical processes, products…",S_E,0.7,9.2,0.057
1223,Research and development managers,"Planning the overall research and development programme of an enterprise or organization, specifying goals and budgetary requirements.",S_E,0.68,9.2,0.067
1223,Research and development managers,Leading and managing the activities of research and development staff.,S_E,0.65,9.2,0.083
1223,Research and development managers,"Establishing and managing budgets, controlling expenditure and ensuring the efficient use of resources.",S_E,0.45,9.2,0.31
1223,Research and development managers,Establishing and directing operational and administrative procedures.,S_E,0.48,9.2,0.261
1223,Research and development managers,Planning and directing daily operations.,S_E,0.45,9.2,0.31
1223,Research and development managers,"Overseeing the selection, training and performance of staff.",S_E,0.48,9.2,0.261
1223,Research and development managers,"Representing the enterprise or organization at conventions, seminars and conferences.",C_G,0.6,9.2,0.44
1312,Aquaculture & Fishery Managers,"Direct and monitor trapping and spawning of fish, egg incubation, and fry rearing, applying knowledge of management and fish culturing techniques.",S_E,0.55,13.2,0.168
1312,Aquaculture & Fishery Managers,"Direct and monitor the transfer of mature fish to lakes, ponds, streams, or commercial tanks.",S_E,0.5,12.7,0.231
1312,Aquaculture & Fishery Managers,"Devise and participate in activities to improve fish hatching and growth rates, and to prevent disease in hatcheries.",C_G,0.6,12.3,0.44
1312,Aquaculture & Fishery Managers,"Maintain financial, operational, production, or employment records for farms or ranches.",C_R,0.43,10.3,0.933
1312,Aquaculture & Fishery Managers,Coordinate the selection and maintenance of brood stock.,C_G,0.55,11.6,0.54
1312,Aquaculture & Fishery Managers,Monitoring aquaculture and fishery market activity and planning production and fishing activities to meet contract requirements and market demand.,S_E,0.55,8.0,0.168
1312,Aquaculture & Fishery Managers,"Establishing and managing budgets, monitoring production output and costs, recording information such as fisheries management practices, and preparing financial and operational reports.",S_E,0.45,8.0,0.31
1312,Aquaculture & Fishery Managers,"Contracting with fishing skippers or owners of vessels and aquaculture farms for fishing and aquaculture operations, or for management of production.",C_G,0.55,8.0,0.54
1312,Aquaculture & Fishery Managers,Conducting and organizing aquaculture or fishery stock examinations in order to identify diseases or parasites.,C_G,0.55,8.0,0.54
1312,Aquaculture & Fishery Managers,Monitoring environments to maintain or improve conditions for aquatic life.,Phi_U,0.42,8.0,0.103
1322,Mining managers,"Conferring with other managers to set production quotas, plan extraction sites and develop policies for the removal of raw materials.",S_E,0.6,10.0,0.119
1322,Mining managers,"Evaluating efficiency of production sites to determine adequacy of personnel, equipment and technologies used, and make changes to work schedule or equipment when necessary.",S_E,0.45,10.0,0.31
1322,Mining managers,"Planning details of production activities in terms of output quality and quantity, cost, time available and labour requirements.",S_E,0.48,10.0,0.261
1322,Mining managers,"Controlling the operation of plant and quality procedures through planning of maintenance, designation of operating hours and supply of equipment.",S_E,0.55,10.0,0.168
1322,Mining managers,"Establishing and managing budgets, monitoring production output and costs, and adjusting processes and resources to minimize costs.",S_E,0.45,10.0,0.31
1322,Mining managers,Overseeing the acquisition and installation of new plant and equipment.,S_E,0.48,10.0,0.261
1322,Mining managers,Controlling the preparation of production records and reports.,S_E,0.48,10.0,0.261
1322,Mining managers,Coordinating the implementation of health and safety requirements.,S_E,0.55,10.0,0.168
1322,Mining managers,Researching and implementing regulatory and statutory requirements affecting mineral extraction operations and the environment.,C_G,0.48,10.0,0.673
1322,Mining managers,"Overseeing the selection, training and performance of staff.",S_E,0.48,10.0,0.261
1341,Child care service managers,Monitor students' progress and provide students and teachers with assistance in resolving any problems.,C_G,0.6,9.9,0.44
1341,Child care service managers,Teach classes or courses or provide direct care to children.,Phi_U,0.48,9.7,0.067
